trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled,timepoint,travel_time_sec,distance_m,speed_kmph,hour,minute,stop_lat,stop_lon,stop_name,arrival_sec,next_arrival_sec,hour_of_day,service_id,direction_id,traffic_label
3240,0 days 19:05:11,0 days 19:05:31,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,19,5,28.643925,77.188416,Karol Bagh,68711.0,68849.0,19.0,weekday,,Light
3241,0 days 19:10:37,0 days 19:10:57,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,19,10,28.643925,77.188416,Karol Bagh,69037.0,69175.0,19.0,weekday,,Light
3242,0 days 19:16:03,0 days 19:16:23,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,19,16,28.643925,77.188416,Karol Bagh,69363.0,69501.0,19.0,weekday,,Light
3243,0 days 19:21:29,0 days 19:21:49,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,19,21,28.643925,77.188416,Karol Bagh,69689.0,69827.0,19.0,weekday,,Light
3244,0 days 19:26:55,0 days 19:27:15,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,19,27,28.643925,77.188416,Karol Bagh,70015.0,70153.0,19.0,weekday,,Light
3245,0 days 19:32:21,0 days 19:32:41,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,19,32,28.643925,77.188416,Karol Bagh,70341.0,70479.0,19.0,weekday,,Light
3246,0 days 19:37:47,0 days 19:38:07,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,19,38,28.643925,77.188416,Karol Bagh,70667.0,70805.0,19.0,weekday,,Light
3247,0 days 19:43:13,0 days 19:43:33,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,19,43,28.643925,77.188416,Karol Bagh,70993.0,71131.0,19.0,weekday,,Light
3248,0 days 19:48:39,0 days 19:48:59,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,19,48,28.643925,77.188416,Karol Bagh,71319.0,71457.0,19.0,weekday,,Light
3249,0 days 19:54:05,0 days 19:54:25,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,19,54,28.643925,77.188416,Karol Bagh,71645.0,71783.0,19.0,weekday,,Light
3250,0 days 19:59:31,0 days 19:59:51,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,19,59,28.643925,77.188416,Karol Bagh,71971.0,72109.0,19.0,weekday,,Light
3251,0 days 20:04:57,0 days 20:05:17,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,20,5,28.643925,77.188416,Karol Bagh,72297.0,72435.0,20.0,weekday,,Light
3252,0 days 20:10:23,0 days 20:10:43,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,20,10,28.643925,77.188416,Karol Bagh,72623.0,72761.0,20.0,weekday,,Light
3253,0 days 20:15:49,0 days 20:16:09,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,20,16,28.643925,77.188416,Karol Bagh,72949.0,73087.0,20.0,weekday,,Light
3254,0 days 20:21:15,0 days 20:21:35,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,20,21,28.643925,77.188416,Karol Bagh,73275.0,73413.0,20.0,weekday,,Light
3255,0 days 20:26:41,0 days 20:27:01,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,20,27,28.643925,77.188416,Karol Bagh,73601.0,73739.0,20.0,weekday,,Light
3256,0 days 20:32:07,0 days 20:32:27,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,20,32,28.643925,77.188416,Karol Bagh,73927.0,74065.0,20.0,weekday,,Light
3257,0 days 20:37:33,0 days 20:37:53,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,20,37,28.643925,77.188416,Karol Bagh,74253.0,74391.0,20.0,weekday,,Light
3258,0 days 20:42:59,0 days 20:43:19,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,20,43,28.643925,77.188416,Karol Bagh,74579.0,74717.0,20.0,weekday,,Light
3259,0 days 20:48:25,0 days 20:48:45,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,20,48,28.643925,77.188416,Karol Bagh,74905.0,75043.0,20.0,weekday,,Light
3260,0 days 20:53:51,0 days 20:54:11,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,20,54,28.643925,77.188416,Karol Bagh,75231.0,75369.0,20.0,weekday,,Light
3261,0 days 20:59:17,0 days 20:59:37,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,20,59,28.643925,77.188416,Karol Bagh,75557.0,75695.0,20.0,weekday,,Light
3262,0 days 21:04:43,0 days 21:05:03,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,21,5,28.643925,77.188416,Karol Bagh,75883.0,76021.0,21.0,weekday,,Light
3263,0 days 21:10:09,0 days 21:10:29,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,21,10,28.643925,77.188416,Karol Bagh,76209.0,76347.0,21.0,weekday,,Light
3264,0 days 21:15:35,0 days 21:15:55,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,21,15,28.643925,77.188416,Karol Bagh,76535.0,76673.0,21.0,weekday,,Light
3265,0 days 21:21:01,0 days 21:21:21,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,21,21,28.643925,77.188416,Karol Bagh,76861.0,76999.0,21.0,weekday,,Light
3266,0 days 21:26:27,0 days 21:26:47,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,21,26,28.643925,77.188416,Karol Bagh,77187.0,77325.0,21.0,weekday,,Light
3267,0 days 21:31:53,0 days 21:32:13,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,21,32,28.643925,77.188416,Karol Bagh,77513.0,77651.0,21.0,weekday,,Light
3268,0 days 21:37:19,0 days 21:37:39,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,21,37,28.643925,77.188416,Karol Bagh,77839.0,77977.0,21.0,weekday,,Light
3269,0 days 21:42:45,0 days 21:43:05,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,21,43,28.643925,77.188416,Karol Bagh,78165.0,78303.0,21.0,weekday,,Light
3270,0 days 21:48:11,0 days 21:48:31,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,21,48,28.643925,77.188416,Karol Bagh,78491.0,78629.0,21.0,weekday,,Light
3271,0 days 21:53:37,0 days 21:53:57,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,21,53,28.643925,77.188416,Karol Bagh,78817.0,78955.0,21.0,weekday,,Light
3272,0 days 21:59:03,0 days 21:59:23,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,21,59,28.643925,77.188416,Karol Bagh,79143.0,79281.0,21.0,weekday,,Light
3273,0 days 22:04:55,0 days 22:05:15,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,22,5,28.643925,77.188416,Karol Bagh,79495.0,79633.0,22.0,weekday,,Light
3274,0 days 22:10:47,0 days 22:11:07,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,22,11,28.643925,77.188416,Karol Bagh,79847.0,79985.0,22.0,weekday,,Light
3275,0 days 22:16:39,0 days 22:16:59,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,22,16,28.643925,77.188416,Karol Bagh,80199.0,80337.0,22.0,weekday,,Light
3276,0 days 22:22:31,0 days 22:22:51,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,22,22,28.643925,77.188416,Karol Bagh,80551.0,80689.0,22.0,weekday,,Light
3277,0 days 22:28:23,0 days 22:28:43,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,22,28,28.643925,77.188416,Karol Bagh,80903.0,81041.0,22.0,weekday,,Light
3278,0 days 22:34:15,0 days 22:34:35,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,22,34,28.643925,77.188416,Karol Bagh,81255.0,81393.0,22.0,weekday,,Light
3279,0 days 22:40:07,0 days 22:40:27,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,22,40,28.643925,77.188416,Karol Bagh,81607.0,81745.0,22.0,weekday,,Light
3280,0 days 22:45:59,0 days 22:46:19,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,22,46,28.643925,77.188416,Karol Bagh,81959.0,82097.0,22.0,weekday,,Light
3281,0 days 22:51:51,0 days 22:52:11,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,22,52,28.643925,77.188416,Karol Bagh,82311.0,82449.0,22.0,weekday,,Light
3282,0 days 22:57:43,0 days 22:58:03,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,22,58,28.643925,77.188416,Karol Bagh,82663.0,82801.0,22.0,weekday,,Light
3283,0 days 23:03:35,0 days 23:03:55,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,23,3,28.643925,77.188416,Karol Bagh,83015.0,83153.0,23.0,weekday,,Light
3284,0 days 23:09:27,0 days 23:09:47,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,23,9,28.643925,77.188416,Karol Bagh,83367.0,83505.0,23.0,weekday,,Light
3285,0 days 23:15:19,0 days 23:15:39,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,23,15,28.643925,77.188416,Karol Bagh,83719.0,83857.0,23.0,weekday,,Light
3286,0 days 23:21:11,0 days 23:21:31,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,23,21,28.643925,77.188416,Karol Bagh,84071.0,84209.0,23.0,weekday,,Light
3287,0 days 23:27:03,0 days 23:27:23,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,23,27,28.643925,77.188416,Karol Bagh,84423.0,84561.0,23.0,weekday,,Light
3288,0 days 23:32:55,0 days 23:33:15,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,23,33,28.643925,77.188416,Karol Bagh,84775.0,84913.0,23.0,weekday,,Light
3289,0 days 23:38:47,0 days 23:39:07,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,23,39,28.643925,77.188416,Karol Bagh,85127.0,85265.0,23.0,weekday,,Light
3290,0 days 23:44:39,0 days 23:44:59,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,23,44,28.643925,77.188416,Karol Bagh,85479.0,85617.0,23.0,weekday,,Light
3611,0 days 06:58:31,0 days 06:58:51,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,6,58,28.643925,77.188416,Karol Bagh,25111.0,25249.0,6.0,weekday,,Light
3612,0 days 07:04:23,0 days 07:04:43,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,7,4,28.643925,77.188416,Karol Bagh,25463.0,25601.0,7.0,weekday,,Light
3613,0 days 07:10:15,0 days 07:10:35,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,7,10,28.643925,77.188416,Karol Bagh,25815.0,25953.0,7.0,weekday,,Light
3614,0 days 07:16:07,0 days 07:16:27,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,7,16,28.643925,77.188416,Karol Bagh,26167.0,26305.0,7.0,weekday,,Light
3615,0 days 07:21:59,0 days 07:22:19,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,7,22,28.643925,77.188416,Karol Bagh,26519.0,26657.0,7.0,weekday,,Light
3616,0 days 07:27:51,0 days 07:28:11,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,7,28,28.643925,77.188416,Karol Bagh,26871.0,27009.0,7.0,weekday,,Light
3617,0 days 07:33:43,0 days 07:34:03,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,7,34,28.643925,77.188416,Karol Bagh,27223.0,27361.0,7.0,weekday,,Light
3618,0 days 07:39:35,0 days 07:39:55,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,7,39,28.643925,77.188416,Karol Bagh,27575.0,27713.0,7.0,weekday,,Light
3619,0 days 07:45:27,0 days 07:45:47,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,7,45,28.643925,77.188416,Karol Bagh,27927.0,28065.0,7.0,weekday,,Light
3620,0 days 07:51:19,0 days 07:51:39,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,7,51,28.643925,77.188416,Karol Bagh,28279.0,28417.0,7.0,weekday,,Light
3621,0 days 07:57:11,0 days 07:57:31,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,7,57,28.643925,77.188416,Karol Bagh,28631.0,28769.0,7.0,weekday,,Light
3622,0 days 08:03:03,0 days 08:03:23,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,8,3,28.643925,77.188416,Karol Bagh,28983.0,29121.0,8.0,weekday,,Light
3623,0 days 08:08:55,0 days 08:09:15,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,8,9,28.643925,77.188416,Karol Bagh,29335.0,29473.0,8.0,weekday,,Light
3624,0 days 08:14:47,0 days 08:15:07,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,8,15,28.643925,77.188416,Karol Bagh,29687.0,29825.0,8.0,weekday,,Light
3625,0 days 08:20:39,0 days 08:20:59,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,8,20,28.643925,77.188416,Karol Bagh,30039.0,30177.0,8.0,weekday,,Light
3626,0 days 08:26:31,0 days 08:26:51,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,8,26,28.643925,77.188416,Karol Bagh,30391.0,30529.0,8.0,weekday,,Light
3627,0 days 08:32:23,0 days 08:32:43,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,8,32,28.643925,77.188416,Karol Bagh,30743.0,30881.0,8.0,weekday,,Light
3628,0 days 08:38:15,0 days 08:38:35,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,8,38,28.643925,77.188416,Karol Bagh,31095.0,31233.0,8.0,weekday,,Light
3629,0 days 08:44:07,0 days 08:44:27,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,8,44,28.643925,77.188416,Karol Bagh,31447.0,31585.0,8.0,weekday,,Light
3630,0 days 08:49:59,0 days 08:50:19,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,8,50,28.643925,77.188416,Karol Bagh,31799.0,31937.0,8.0,weekday,,Light
3631,0 days 08:55:51,0 days 08:56:11,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,8,56,28.643925,77.188416,Karol Bagh,32151.0,32289.0,8.0,weekday,,Light
3632,0 days 09:01:43,0 days 09:02:03,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,9,2,28.643925,77.188416,Karol Bagh,32503.0,32641.0,9.0,weekday,,Light
3633,0 days 09:07:09,0 days 09:07:29,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,9,7,28.643925,77.188416,Karol Bagh,32829.0,32967.0,9.0,weekday,,Light
3634,0 days 09:12:35,0 days 09:12:55,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,9,12,28.643925,77.188416,Karol Bagh,33155.0,33293.0,9.0,weekday,,Light
3635,0 days 09:18:01,0 days 09:18:21,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,9,18,28.643925,77.188416,Karol Bagh,33481.0,33619.0,9.0,weekday,,Light
3636,0 days 09:23:27,0 days 09:23:47,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,9,23,28.643925,77.188416,Karol Bagh,33807.0,33945.0,9.0,weekday,,Light
3637,0 days 09:28:53,0 days 09:29:13,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,9,29,28.643925,77.188416,Karol Bagh,34133.0,34271.0,9.0,weekday,,Light
3638,0 days 09:34:19,0 days 09:34:39,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,9,34,28.643925,77.188416,Karol Bagh,34459.0,34597.0,9.0,weekday,,Light
3639,0 days 09:39:45,0 days 09:40:05,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,9,40,28.643925,77.188416,Karol Bagh,34785.0,34923.0,9.0,weekday,,Light
3640,0 days 09:45:11,0 days 09:45:31,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,9,45,28.643925,77.188416,Karol Bagh,35111.0,35249.0,9.0,weekday,,Light
3641,0 days 09:50:37,0 days 09:50:57,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,9,50,28.643925,77.188416,Karol Bagh,35437.0,35575.0,9.0,weekday,,Light
3642,0 days 09:56:03,0 days 09:56:23,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,9,56,28.643925,77.188416,Karol Bagh,35763.0,35901.0,9.0,weekday,,Light
3643,0 days 10:01:29,0 days 10:01:49,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,10,1,28.643925,77.188416,Karol Bagh,36089.0,36227.0,10.0,weekday,,Light
3644,0 days 10:06:55,0 days 10:07:15,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,10,7,28.643925,77.188416,Karol Bagh,36415.0,36553.0,10.0,weekday,,Light
3645,0 days 10:12:21,0 days 10:12:41,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,10,12,28.643925,77.188416,Karol Bagh,36741.0,36879.0,10.0,weekday,,Light
3646,0 days 10:17:47,0 days 10:18:07,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,10,18,28.643925,77.188416,Karol Bagh,37067.0,37205.0,10.0,weekday,,Light
3647,0 days 10:23:13,0 days 10:23:33,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,10,23,28.643925,77.188416,Karol Bagh,37393.0,37531.0,10.0,weekday,,Light
3648,0 days 10:28:39,0 days 10:28:59,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,10,28,28.643925,77.188416,Karol Bagh,37719.0,37857.0,10.0,weekday,,Light
3649,0 days 10:34:05,0 days 10:34:25,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,10,34,28.643925,77.188416,Karol Bagh,38045.0,38183.0,10.0,weekday,,Light
3650,0 days 10:39:31,0 days 10:39:51,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,10,39,28.643925,77.188416,Karol Bagh,38371.0,38509.0,10.0,weekday,,Light
3651,0 days 10:44:57,0 days 10:45:17,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,10,45,28.643925,77.188416,Karol Bagh,38697.0,38835.0,10.0,weekday,,Light
3652,0 days 10:50:23,0 days 10:50:43,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,10,50,28.643925,77.188416,Karol Bagh,39023.0,39161.0,10.0,weekday,,Light
3653,0 days 10:55:49,0 days 10:56:09,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,10,56,28.643925,77.188416,Karol Bagh,39349.0,39487.0,10.0,weekday,,Light
3654,0 days 11:01:15,0 days 11:01:35,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,11,1,28.643925,77.188416,Karol Bagh,39675.0,39813.0,11.0,weekday,,Light
3655,0 days 11:06:41,0 days 11:07:01,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,11,7,28.643925,77.188416,Karol Bagh,40001.0,40139.0,11.0,weekday,,Light
3656,0 days 11:12:07,0 days 11:12:27,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,11,12,28.643925,77.188416,Karol Bagh,40327.0,40465.0,11.0,weekday,,Light
3657,0 days 11:17:33,0 days 11:17:53,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,11,17,28.643925,77.188416,Karol Bagh,40653.0,40791.0,11.0,weekday,,Light
3658,0 days 11:22:59,0 days 11:23:19,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,11,23,28.643925,77.188416,Karol Bagh,40979.0,41117.0,11.0,weekday,,Light
3659,0 days 11:28:25,0 days 11:28:45,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,11,28,28.643925,77.188416,Karol Bagh,41305.0,41443.0,11.0,weekday,,Light
3660,0 days 11:33:51,0 days 11:34:11,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,11,34,28.643925,77.188416,Karol Bagh,41631.0,41769.0,11.0,weekday,,Light
3661,0 days 11:39:17,0 days 11:39:37,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,11,39,28.643925,77.188416,Karol Bagh,41957.0,42095.0,11.0,weekday,,Light
3662,0 days 11:44:43,0 days 11:45:03,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,11,45,28.643925,77.188416,Karol Bagh,42283.0,42421.0,11.0,weekday,,Light
3663,0 days 11:50:09,0 days 11:50:29,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,11,50,28.643925,77.188416,Karol Bagh,42609.0,42747.0,11.0,weekday,,Light
3664,0 days 11:55:35,0 days 11:55:55,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,11,55,28.643925,77.188416,Karol Bagh,42935.0,43073.0,11.0,weekday,,Light
3665,0 days 12:01:01,0 days 12:01:21,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,12,1,28.643925,77.188416,Karol Bagh,43261.0,43399.0,12.0,weekday,,Light
3666,0 days 12:06:27,0 days 12:06:47,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,12,6,28.643925,77.188416,Karol Bagh,43587.0,43725.0,12.0,weekday,,Light
3667,0 days 12:11:53,0 days 12:12:13,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,12,12,28.643925,77.188416,Karol Bagh,43913.0,44051.0,12.0,weekday,,Light
3668,0 days 12:17:19,0 days 12:17:39,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,12,17,28.643925,77.188416,Karol Bagh,44239.0,44377.0,12.0,weekday,,Light
3669,0 days 12:22:45,0 days 12:23:05,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,12,23,28.643925,77.188416,Karol Bagh,44565.0,44703.0,12.0,weekday,,Light
3670,0 days 12:28:11,0 days 12:28:31,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,12,28,28.643925,77.188416,Karol Bagh,44891.0,45029.0,12.0,weekday,,Light
3671,0 days 12:33:37,0 days 12:33:57,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,12,33,28.643925,77.188416,Karol Bagh,45217.0,45355.0,12.0,weekday,,Light
3672,0 days 12:39:03,0 days 12:39:23,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,12,39,28.643925,77.188416,Karol Bagh,45543.0,45681.0,12.0,weekday,,Light
3673,0 days 12:44:29,0 days 12:44:49,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,12,44,28.643925,77.188416,Karol Bagh,45869.0,46007.0,12.0,weekday,,Light
3674,0 days 12:49:55,0 days 12:50:15,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,12,50,28.643925,77.188416,Karol Bagh,46195.0,46333.0,12.0,weekday,,Light
3675,0 days 12:55:21,0 days 12:55:41,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,12,55,28.643925,77.188416,Karol Bagh,46521.0,46659.0,12.0,weekday,,Light
3676,0 days 13:00:47,0 days 13:01:07,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,13,1,28.643925,77.188416,Karol Bagh,46847.0,46985.0,13.0,weekday,,Light
3677,0 days 13:06:39,0 days 13:06:59,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,13,6,28.643925,77.188416,Karol Bagh,47199.0,47337.0,13.0,weekday,,Light
3678,0 days 13:12:31,0 days 13:12:51,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,13,12,28.643925,77.188416,Karol Bagh,47551.0,47689.0,13.0,weekday,,Light
3679,0 days 13:18:23,0 days 13:18:43,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,13,18,28.643925,77.188416,Karol Bagh,47903.0,48041.0,13.0,weekday,,Light
3680,0 days 13:24:15,0 days 13:24:35,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,13,24,28.643925,77.188416,Karol Bagh,48255.0,48393.0,13.0,weekday,,Light
3681,0 days 13:30:07,0 days 13:30:27,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,13,30,28.643925,77.188416,Karol Bagh,48607.0,48745.0,13.0,weekday,,Light
3682,0 days 13:35:59,0 days 13:36:19,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,13,36,28.643925,77.188416,Karol Bagh,48959.0,49097.0,13.0,weekday,,Light
3683,0 days 13:41:51,0 days 13:42:11,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,13,42,28.643925,77.188416,Karol Bagh,49311.0,49449.0,13.0,weekday,,Light
3684,0 days 13:47:43,0 days 13:48:03,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,13,48,28.643925,77.188416,Karol Bagh,49663.0,49801.0,13.0,weekday,,Light
3685,0 days 13:53:35,0 days 13:53:55,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,13,53,28.643925,77.188416,Karol Bagh,50015.0,50153.0,13.0,weekday,,Light
3686,0 days 13:59:27,0 days 13:59:47,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,13,59,28.643925,77.188416,Karol Bagh,50367.0,50505.0,13.0,weekday,,Light
3687,0 days 14:05:19,0 days 14:05:39,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,14,5,28.643925,77.188416,Karol Bagh,50719.0,50857.0,14.0,weekday,,Light
3688,0 days 14:11:11,0 days 14:11:31,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,14,11,28.643925,77.188416,Karol Bagh,51071.0,51209.0,14.0,weekday,,Light
3689,0 days 14:17:03,0 days 14:17:23,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,14,17,28.643925,77.188416,Karol Bagh,51423.0,51561.0,14.0,weekday,,Light
3690,0 days 14:22:55,0 days 14:23:15,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,14,23,28.643925,77.188416,Karol Bagh,51775.0,51913.0,14.0,weekday,,Light
3691,0 days 14:28:47,0 days 14:29:07,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,14,29,28.643925,77.188416,Karol Bagh,52127.0,52265.0,14.0,weekday,,Light
3692,0 days 14:34:39,0 days 14:34:59,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,14,34,28.643925,77.188416,Karol Bagh,52479.0,52617.0,14.0,weekday,,Light
3693,0 days 14:40:31,0 days 14:40:51,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,14,40,28.643925,77.188416,Karol Bagh,52831.0,52969.0,14.0,weekday,,Light
3694,0 days 14:46:23,0 days 14:46:43,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,14,46,28.643925,77.188416,Karol Bagh,53183.0,53321.0,14.0,weekday,,Light
3695,0 days 14:52:15,0 days 14:52:35,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,14,52,28.643925,77.188416,Karol Bagh,53535.0,53673.0,14.0,weekday,,Light
3696,0 days 14:58:07,0 days 14:58:27,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,14,58,28.643925,77.188416,Karol Bagh,53887.0,54025.0,14.0,weekday,,Light
3697,0 days 15:03:59,0 days 15:04:19,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,15,4,28.643925,77.188416,Karol Bagh,54239.0,54377.0,15.0,weekday,,Light
3698,0 days 15:09:51,0 days 15:10:11,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,15,10,28.643925,77.188416,Karol Bagh,54591.0,54729.0,15.0,weekday,,Light
3699,0 days 15:15:43,0 days 15:16:03,96,25,27725.34,1,138.0,367.7720000000008,66.0800159712519,15,16,28.643925,77.188416,Karol Bagh,54943.0,55081.0,15.0,weekday,,Light
